
ESTACION_ID;FECHA_MEDICION;CN_3;VIENTO_RAF;VIENTO_VEL;CN_4;LLUVIA_DIARIO;LLUVIA_FORM;SOL_DURACION;NIEVE_PROF;AVG_NUBES;AVG_PR_VAPOR;AVG_PR_ATM;AVG_TEMP;AVG_HUM;TEMP_MAX;TEMP_MIN;TEMP_MIN_BAJOSUELO;FINAL_REG
       3379;20171105;   10;  15.2;   3.2;    9;  19.7;   6;    0.400;   0;   7.5;   8.7;  948.50;    7.6;   83.00;   12.2;    5.0;    2.5;eor
       3379;20171106;   10;   7.1;   2.6;    9;   3.8;   6;    0.000;   0;   7.7;   7.8;  957.20;    4.8;   91.00;    5.6;    3.7;    3.1;eor
       3379;20171107;   10;   8.8;   2.5;    9;   0.7;   6;    0.000;   0;   7.5;   8.3;  954.80;    5.7;   91.00;    7.0;    4.5;    4.1;eor
       3379;20171108;   10;   5.9;   2.0;    9;   0.2;   6;    1.500;   0;   7.3;   7.5;  955.00;    5.7;   81.00;    7.2;    3.4;    1.0;eor
       3379;20171109;   10;   4.0;   1.6;    9;   0.0;   0;    0.000;   0;   7.8;   7.9;  960.40;    6.3;   83.00;    7.5;    5.2;    4.1;eor
       3379;20171110;   10;  13.7;   4.2;    9;   3.9;   6;    0.000;   0;   7.9;   7.2;  958.20;    6.1;   76.00;    7.3;    5.1;    4.0;eor
       3379;20171111;   10;  14.9;   5.0;    9;  13.9;   6;    0.000;   0;   7.6;   8.1;  951.60;    6.1;   86.00;    8.4;    3.4;    2.7;eor
       3379;20171112;   10;  26.4;   4.6;    9;  15.3;   8;    0.000;   0;   7.6;   8.0;  942.60;    5.3;   89.00;   10.3;    2.5;    1.4;eor
       3379;20171113;   10;   7.8;   2.8;    9;   0.3;   8;    0.100;   0;   7.4;   6.2;  951.70;    2.7;   83.00;    4.4;    0.7;   -1.9;eor
       3379;20171114;   10;   4.7;   1.6;    9;   0.0;   0;    4.400;   0;   6.3;   5.9;  962.90;    0.5;   93.00;    3.7;   -1.6;   -3.3;eor
       3379;20171115;   10;   6.6;   2.5;    9;   0.0;   0;    2.200;   0;   7.6;   5.4;  964.00;    0.4;   86.00;    2.7;   -0.8;   -0.8;eor
       3379;20171116;   10;   8.4;   2.2;    9;   0.0;   6;    0.000;   0;   7.8;   5.2;  961.50;    0.1;   85.00;    0.8;   -0.8;   -0.8;eor
       3379;20171117;   10;   5.5;   1.7;    9;   0.0;   6;    0.000;   0;   7.9;   5.7;  962.90;    1.9;   82.00;    3.7;    0.1;   -0.1;eor
       3379;20171118;   10;  11.5;   3.3;    9;   1.7;   8;    0.000;   0;   7.8;   6.4;  959.30;    3.4;   83.00;    4.9;    2.0;    1.6;eor
       3379;20171119;   10;  13.4;   5.8;    9;   1.7;   8;    1.400;   0;   7.4;   6.0;  955.70;    2.9;   80.00;    3.9;    1.3;    0.4;eor
       3379;20171120;   10;  15.5;   4.8;    9;   1.4;   8;    0.000;   0;   7.8;   5.6;  958.70;    3.5;   71.00;    5.7;    1.9;    0.2;eor
       3379;20171121;   10;  15.5;   5.7;    9;   0.2;   6;    0.000;   0;   7.4;   7.5;  954.90;    8.1;   70.00;   10.9;    5.2;    4.1;eor
       3379;20171122;   10;   9.1;   2.9;    9;   0.0;   0;    8.400;   0;   4.9;   6.8;  952.60;    9.8;   58.00;   16.5;    4.0;   -0.3;eor
       3379;20171123;   10;   6.7;   2.5;    9;   0.0;   0;    6.300;   0;   7.5;   5.9;  952.50;    9.2;   54.00;   16.6;    0.7;   -2.2;eor
       3379;20171124;   10;   6.1;   2.5;    9;   0.0;   0;    6.700;   0;   7.1;   6.8;  953.90;   11.4;   51.00;   17.1;    7.8;    4.5;eor
       3379;20171125;   10;  11.7;   3.5;    9;   5.8;   8;    0.300;   0;   8.0;   7.5;  950.50;    6.3;   79.00;   10.6;    3.0;    2.0;eor
       3379;20171126;   10;  11.0;   4.0;    9;   1.4;   8;    0.800;   0;   7.5;   5.4;  961.20;    1.5;   79.00;    3.5;    0.5;   -1.0;eor
       3379;20171127;   10;  12.0;   4.4;    9;   0.1;   6;    3.200;   0;   7.6;   4.9;  961.00;    2.8;   66.00;    5.1;    0.1;   -0.6;eor
       3379;20171128;   10;  13.0;   3.5;    9;   0.0;   6;    0.500;   0;   7.8;   5.9;  948.60;    4.9;   68.00;    6.5;    3.5;    2.1;eor
       3379;20171129;   10;   7.4;   2.1;    9;   0.9;   8;    0.000;   0;   7.7;   6.4;  944.20;    3.4;   82.00;    4.6;    1.2;    0.8;eor
       3379;20171130;   10;  11.4;   3.7;    9;   0.7;   8;    0.000;   0;   6.9;   5.4;  944.10;    0.4;   86.00;    1.8;   -0.8;   -3.9;eor
       3379;20171201;   10;   5.1;   1.7;    9;   0.0;   8;    0.700;   0;   7.3;   5.0;  950.40;   -0.2;   84.00;    1.2;   -2.3;   -5.5;eor
       3379;20171202;   10;   7.7;   2.9;    9;   0.0;   8;    1.400;   0;   7.3;   4.4;  959.60;   -0.9;   77.00;    0.1;   -2.1;   -4.0;eor
       3379;20171203;   10;   8.7;   2.6;    9;   2.7;   8;    0.000;   0;   7.8;   3.9;  962.20;   -1.4;   71.00;   -0.6;   -2.3;   -2.7;eor
       3379;20171204;   10;  11.9;   5.5;    9;   1.8;   8;    0.000;   2;   7.7;   5.6;  966.00;    0.7;   86.00;    2.3;   -1.6;   -2.1;eor
       3379;20171205;   10;  10.1;   4.1;    9;   0.0;   0;    0.000;   0;   7.9;   5.8;  972.10;    3.0;   77.00;    4.9;    1.6;    0.6;eor
       3379;20171206;   10;   7.9;   3.1;    9;   0.0;   0;    0.000;   0;   8.0;   5.3;  970.50;    1.2;   79.00;    2.1;   -0.4;   -0.6;eor
       3379;20171207;   10;   7.6;   2.6;    9;   0.9;   6;    8.200;   0;   2.5;   4.8;  960.60;    3.5;   65.00;    9.8;   -1.8;   -3.7;eor
       3379;20171208;   10;  16.6;   4.4;    9;   3.3;   8;    0.000;   0;   7.0;   5.9;  950.30;    3.0;   78.00;    8.0;   -0.7;   -2.6;eor
       3379;20171209;   10;  12.9;   5.1;    9;   0.0;   8;    0.500;   0;   6.6;   3.8;  952.70;   -1.4;   69.00;   -0.2;   -2.6;   -4.6;eor
       3379;20171210;   10;  18.5;   3.9;    9;   4.4;   8;    1.800;   0;   7.5;   4.3;  937.70;   -0.2;   68.00;    6.5;   -4.5;   -6.9;eor
       3379;20171211;   10;  11.0;   2.5;    9;   6.1;   6;    0.000;   0;   7.9;   6.3;  927.10;    5.0;   73.00;   10.6;    2.0;    0.2;eor
       3379;20171212;   10;  15.4;   4.3;    9;   0.2;   8;    0.000;   0;   7.8;   5.9;  946.80;    2.9;   78.00;    5.3;    0.5;   -2.1;eor
       3379;20171213;   10;   7.8;   2.9;    9;   1.6;   8;    6.700;   0;   3.9;   4.4;  950.90;    1.9;   64.00;    5.2;   -0.8;   -3.2;eor
       3379;20171214;   10;  24.4;   5.7;    9;   6.0;   8;    2.500;   0;   7.4;   5.9;  939.20;    4.2;   71.00;    8.2;    1.3;    0.0;eor
       3379;20171215;   10;  15.9;   4.6;    9;   0.0;   7;    5.300;   0;   5.4;   5.6;  938.20;    3.3;   73.00;    6.1;    1.6;   -1.4;eor
       3379;20171216;   10;  10.2;   3.3;    9;   2.5;   8;    0.300;   0;   7.6;   5.6;  947.40;    1.5;   83.00;    3.2;    0.1;   -1.6;eor
       3379;20171217;   10;  10.6;   3.8;    9;   0.4;   8;    0.000;   3;   7.8;   5.2;  959.60;    0.3;   83.00;    1.2;   -0.5;   -2.0;eor
       3379;20171218;   10;   7.1;   1.9;    9;   0.0;   7;    0.000;   0;   8.0;   4.5;  961.70;    0.3;   73.00;    1.6;   -0.5;   -3.0;eor
       3379;20171219;   10;   6.2;   2.2;    9;   0.7;   8;    0.100;   0;   7.9;   5.3;  968.80;    0.7;   83.00;    2.3;   -0.3;   -1.0;eor
       3379;20171220;   10;   6.5;   2.1;    9;   0.1;   8;    0.000;   0;   7.8;   5.9;  970.80;    1.5;   87.00;    2.8;   -0.1;   -0.5;eor
       3379;20171221;   10;   9.5;   3.6;    9;   8.7;   8;    0.000;   0;   7.7;   6.3;  971.90;    2.9;   84.00;    5.3;    0.8;    0.2;eor
       3379;20171222;   10;   6.7;   2.9;    9;   2.0;   6;    0.000;   0;   7.8;   8.3;  971.10;    5.1;   94.00;    6.0;    4.0;    3.4;eor
       3379;20171223;   10;  10.7;   4.0;    9;   0.0;   0;    1.500;   0;   6.8;   8.1;  971.20;    5.8;   88.00;    7.4;    4.5;    3.0;eor
       3379;20171224;   10;  10.6;   3.6;    9;   0.0;   0;    5.200;   0;   5.5;   6.6;  966.80;    3.5;   85.00;    6.5;    0.3;   -0.8;eor
       3379;20171225;   10;   4.1;   1.3;    9;   0.0;   0;    5.900;   0;   3.7;   5.4;  958.90;    0.1;   88.00;    6.0;   -2.5;   -4.7;eor
       3379;20171226;   10;  14.9;   2.3;    9;   0.0;   0;    6.800;   0;   5.5;   5.3;  947.80;    2.4;   75.00;    9.6;   -3.0;   -5.3;eor
       3379;20171227;   10;  11.5;   1.9;    9;   7.1;   8;    0.700;   0;   7.5;   5.3;  930.40;    0.5;   84.00;    2.6;   -1.6;   -4.4;eor
       3379;20171228;   10;  12.2;   4.9;    9;   5.0;   8;    0.000;   0;   7.7;   5.7;  937.20;    0.5;   90.00;    1.5;   -1.0;   -2.4;eor
       3379;20171229;   10;  14.1;   3.5;    9;   1.8;   8;    6.500;   5;   5.8;   4.2;  948.30;   -0.4;   72.00;    2.2;   -2.0;   -6.1;eor
       3379;20171230;   10;  18.8;   5.2;    9;   3.9;   8;    0.000;   3;   7.8;   7.5;  947.40;    5.3;   82.00;   10.5;    2.0;   -1.4;eor
       3379;20171231;   10;  21.0;   6.2;    9;   0.7;   6;    6.600;   0;   5.8;   7.9;  950.50;   10.1;   65.00;   13.5;    3.5;    0.3;eor
       3379;20180101;   10;  18.8;   5.0;    9;   0.1;   6;    2.100;   0;   6.0;   6.1;  947.30;    6.2;   65.00;    8.4;    3.5;   -0.9;eor
       3379;20180102;   10;  19.3;   6.1;    9;   3.1;   8;    0.500;   0;   7.4;   6.0;  951.50;    4.4;   72.00;    7.2;    3.0;    0.7;eor
       3379;20180103;   10;  26.6;   6.4;    9;  16.8;   6;    0.200;   0;   7.6;   6.7;  942.60;    5.4;   75.00;   14.5;    2.9;    1.6;eor
       3379;20180104;   10;  21.6;   5.6;    9;  23.4;   6;    0.000;   0;   7.7;   8.3;  941.60;    6.8;   83.00;   11.8;    4.1;    3.2;eor
       3379;20180105;   10;  14.5;   3.9;    9;   2.5;   6;    3.400;   0;   7.6;   9.1;  942.80;    9.7;   76.00;   12.9;    6.9;    3.8;eor
       3379;20180106;   10;   6.9;   1.7;    9;   0.0;   0;    6.200;   0;   7.2;   8.7;  946.70;    7.0;   87.00;   11.4;    2.9;    0.6;eor
       3379;20180107;   10;   8.2;   2.6;    9;   0.0;   0;    0.000;   0;   7.8;   7.2;  955.30;    3.1;   94.00;    6.0;    0.5;   -0.8;eor
       3379;20180108;   10;   9.9;   4.0;    9;   0.0;   0;    0.000;   0;   7.9;   7.6;  958.40;    5.1;   86.00;    6.5;    3.4;    3.1;eor
       3379;20180109;   10;  11.1;   3.1;    9;   0.0;   0;    3.100;   0;   7.0;   6.8;  951.80;    6.9;   71.00;   15.2;    2.5;    0.4;eor
       3379;20180110;   10;   4.0;   1.5;    9;   0.0;   0;    6.600;   0;   7.0;   6.7;  951.20;    3.9;   84.00;    8.9;    0.9;   -1.8;eor
       3379;20180111;   10;   4.2;   1.3;    9;   0.0;   6;    0.000;   0;   8.0;   6.5;  953.70;    2.1;   91.00;    3.7;    0.0;   -1.1;eor
       3379;20180112;   10;   5.9;   2.3;    9;   0.0;   6;    2.000;   0;   7.4;   6.2;  961.40;    2.8;   83.00;    4.6;    1.5;    1.3;eor
       3379;20180113;   10;   8.4;   3.2;    9;   0.0;   8;    0.000;   0;   7.9;   5.9;  960.90;    2.1;   83.00;    3.1;    0.2;   -0.1;eor
       3379;20180114;   10;   6.9;   2.2;    9;   0.4;   8;    0.000;   0;   7.9;   5.3;  958.70;    0.2;   86.00;    0.9;   -1.0;   -3.1;eor
       3379;20180115;   10;   7.8;   2.0;    9;   0.5;   6;    4.100;   0;   6.5;   5.2;  954.20;    1.9;   75.00;    7.1;   -2.5;   -4.0;eor
       3379;20180116;   10;  23.2;   5.7;    9;   9.2;   8;    0.600;   0;   7.3;   6.7;  939.50;    5.3;   76.00;    8.5;    1.1;    0.2;eor
       3379;20180117;   10;  19.9;   6.4;    9;   5.3;   8;    1.800;   0;   7.3;   5.5;  942.80;    1.4;   82.00;    4.0;   -1.2;   -2.5;eor
       3379;20180118;   10;  25.6;   8.3;    9;  10.5;   8;    3.400;   2;   7.3;   6.4;  945.00;    4.8;   75.00;    9.0;    0.4;   -0.7;eor
       3379;20180119;   10;  16.3;   4.5;    9;   2.5;   8;    4.200;   0;   7.0;   5.9;  948.20;    3.3;   77.00;    5.4;    0.7;   -0.7;eor
       3379;20180120;   10;  12.5;   3.8;    9;  11.9;   8;    1.200;   0;   7.7;   5.7;  945.80;    1.7;   83.00;    4.1;    0.3;   -0.8;eor
       3379;20180121;   10;  14.4;   4.0;    9;   5.7;   8;    1.200;   1;   7.4;   5.5;  949.90;    0.5;   86.00;    1.8;   -1.9;   -4.8;eor
       3379;20180122;   10;  11.3;   3.0;    9;  12.7;   8;    0.000;   5;   7.8;   6.9;  950.30;    2.5;   92.00;    6.7;   -1.1;   -1.7;eor
       3379;20180123;   10;   8.3;   3.0;    9;   0.2;   6;    0.000;   0;   7.6;   6.9;  962.90;    4.5;   82.00;    6.3;    2.6;   -0.3;eor
       3379;20180124;   10;   6.1;   2.1;    9;   0.0;   6;    6.700;   0;   6.8;   6.6;  961.90;    7.0;   68.00;   14.3;    2.5;   -0.4;eor
       3379;20180125;   10;   5.0;   1.8;    9;   0.0;   0;    5.400;   0;   7.8;   6.3;  956.10;    7.7;   62.00;   14.4;    2.7;   -0.7;eor
       3379;20180126;   10;   4.4;   1.7;    9;   0.0;   0;    4.600;   0;   8.0;   6.5;  955.50;    4.9;   76.00;    8.4;    1.5;   -1.6;eor
       3379;20180127;   10;   4.7;   1.4;    9;   0.0;   0;    0.000;   0;   7.9;   7.7;  967.30;    5.2;   87.00;    6.4;    4.1;    3.5;eor
       3379;20180128;   10;  11.5;   4.1;    9;   0.0;   6;    0.000;   0;   7.0;   6.9;  971.70;    7.7;   66.00;   10.5;    5.6;    3.1;eor
       3379;20180129;   10;  14.5;   4.1;    9;   0.0;   6;    9.100;   0;   2.9;   7.8;  967.90;    8.1;   73.00;   13.0;    4.6;    1.1;eor
       3379;20180130;   10;  12.7;   3.2;    9;   0.0;   6;    1.700;   0;   7.1;   7.8;  966.10;    6.7;   79.00;    8.4;    4.9;    2.9;eor
       3379;20180131;   10;  12.2;   2.9;    9;   0.1;   6;    5.200;   0;   7.0;   6.6;  953.20;    8.4;   61.00;   11.6;    5.6;    3.7;eor
       3379;20180201;   10;  14.0;   3.4;    9;   9.2;   8;    0.000;   0;   7.6;   6.4;  943.10;    3.6;   82.00;    7.9;    0.6;   -0.2;eor
       3379;20180202;   10;   9.8;   3.2;    9;   0.0;   0;    3.800;   0;   7.8;   4.7;  945.80;    2.3;   66.00;    4.9;    0.8;   -0.6;eor
       3379;20180203;   10;  11.9;   2.6;    9;   0.7;   8;    0.200;   0;   8.0;   5.1;  945.00;    1.2;   76.00;    3.0;   -0.6;   -0.9;eor
       3379;20180204;   10;   4.5;   1.8;    9;   0.5;   8;    0.700;   0;   6.4;   5.3;  952.30;    0.0;   86.00;    2.5;   -2.0;   -4.7;eor
       3379;20180205;   10;  10.2;   3.6;    9;   0.0;   0;    1.600;   0;   6.6;   4.5;  957.80;   -1.2;   82.00;    0.6;   -2.8;   -4.0;eor
       3379;20180206;   10;   7.4;   3.0;    9;   0.0;   0;    5.400;   0;   7.4;   4.5;  950.40;   -0.8;   78.00;    2.3;   -2.5;   -4.6;eor
       3379;20180207;   10;   5.7;   1.9;    9;   2.9;   7;    0.000;   0;   7.7;   4.6;  948.80;   -2.3;   90.00;   -1.8;   -3.3;   -5.2;eor
       3379;20180208;   10;   4.0;   1.6;    9;   0.3;   7;    0.000;   5;   7.7;   4.8;  955.00;   -1.1;   86.00;    0.4;   -2.3;   -2.2;eor
       3379;20180209;   10;   4.9;   1.5;    9;   0.0;   0;    0.000;   3;   8.0;   4.9;  953.60;   -0.3;   82.00;    0.8;   -0.9;   -1.6;eor
       3379;20180210;   10;   5.6;   2.0;    9;   0.0;   7;    0.000;   1;   7.8;   4.8;  954.00;    0.8;   75.00;    2.4;   -0.5;   -3.0;eor
       3379;20180211;   10;   8.9;   2.9;    9;   5.6;   8;    2.000;   0;   7.0;   5.5;  947.70;    1.5;   80.00;    4.1;   -0.5;   -3.5;eor
       3379;20180212;   10;  11.5;   3.4;    9;   0.4;   7;    4.100;   0;   7.8;   5.0;  951.70;    1.0;   77.00;    3.3;   -1.4;   -2.7;eor
       3379;20180213;   10;   8.2;   2.5;    9;   0.0;   0;    5.400;   0;   3.3;   4.0;  953.00;   -1.3;   73.00;    2.3;   -3.7;   -6.3;eor
       3379;20180214;   10;   6.3;   1.9;    9;   0.0;   0;    7.900;   0;   0.3;   3.7;  954.50;   -2.4;   74.00;    2.3;   -6.4;   -9.0;eor
       3379;20180215;   10;   8.1;   2.4;    9;  12.9;   8;    0.100;   0;   6.8;   4.4;  956.50;   -1.1;   75.00;    2.6;   -5.5;   -7.0;eor
       3379;20180216;   10;   5.9;   1.8;    9;   4.1;   6;    0.000;   0;   7.9;   7.4;  961.90;    3.3;   95.00;    4.5;    1.6;   -0.3;eor
       3379;20180217;   10;   7.3;   2.5;    9;  15.4;   8;    0.000;   0;   7.6;   5.9;  957.40;    0.1;   96.00;    1.6;   -0.8;   -0.5;eor
       3379;20180218;   10;   5.6;   1.9;    9;   0.0;   8;    0.000;   9;   6.7;   5.2;  962.00;   -0.7;   90.00;    1.3;   -3.8;   -3.3;eor
       3379;20180219;   10;   5.4;   1.6;    9;   0.0;   8;    0.000;   6;   7.7;   4.4;  956.10;   -2.6;   87.00;   -1.4;   -4.0;   -3.5;eor
       3379;20180220;   10;   3.0;   1.3;    9;   0.3;   8;    0.000;   5;   7.6;   4.4;  952.60;   -2.3;   86.00;   -1.1;   -3.1;   -1.2;eor
       3379;20180221;   10;   5.8;   1.9;    9;   0.0;   8;    1.900;   7;   7.7;   4.5;  954.90;   -1.7;   83.00;    0.8;   -3.4;   -4.4;eor
       3379;20180222;   10;  13.4;   4.7;    9;   0.3;   8;    0.000;   4;   7.4;   3.9;  952.80;   -2.9;   79.00;   -1.9;   -4.1;   -4.6;eor
       3379;20180223;   10;  11.5;   4.7;    9;   0.0;   8;    0.000;   4;   7.8;   3.8;  952.60;   -2.8;   77.00;   -1.4;   -4.0;   -3.7;eor
       3379;20180224;   10;  13.8;   5.6;    9;   0.0;   8;    8.000;   4;   4.4;   3.1;  955.60;   -2.8;   62.00;    0.5;   -7.1;   -8.6;eor
       3379;20180225;   10;  12.6;   4.9;    9;   0.0;   0;   10.000;   4;   0.9;   2.0;  958.50;   -7.6;   59.00;   -4.4;  -10.0;  -12.7;eor
       3379;20180226;   10;  10.3;   3.5;    9;   0.0;   7;    3.900;   4;   4.8;   1.8;  956.50;  -10.4;   67.00;   -8.1;  -12.7;  -14.8;eor
       3379;20180227;   10;   6.7;   2.7;    9;   0.0;   7;    4.700;   4;   6.3;   1.8;  952.10;   -9.9;   64.00;   -7.6;  -11.6;  -14.0;eor
       3379;20180228;   10;  12.1;   4.2;    9;   0.0;   0;    9.500;   4;   3.8;   1.9;  952.70;  -10.0;   65.00;   -5.9;  -13.4;  -15.3;eor
       3379;20180301;   10;  11.6;   4.5;    9;   0.0;   7;    1.800;   4;   7.2;   2.2;  943.50;   -7.9;   65.00;   -3.9;  -11.3;  -12.4;eor
       3379;20180302;   10;   7.9;   3.1;    9;   0.2;   8;    3.300;   4;   7.1;   3.1;  935.50;   -5.6;   75.00;   -2.0;   -9.3;  -10.4;eor
       3379;20180303;   10;   6.4;   2.2;    9;   0.3;   8;    3.500;   4;   7.2;   4.9;  936.60;   -0.3;   83.00;    3.3;   -5.1;   -9.3;eor
       3379;20180304;   10;   7.8;   2.5;    9;   0.1;   6;   10.300;   2;   4.1;   6.2;  938.90;    4.0;   77.00;    9.6;   -1.0;   -3.7;eor
       3379;20180305;   10;   8.8;   2.8;    9;   0.0;   6;    6.000;   0;   8.0;   6.3;  935.60;    4.3;   76.00;    8.8;    0.1;   -1.2;eor
       3379;20180306;   10;   6.9;   2.0;    9;   0.1;   6;    0.000;   0;   7.7;   6.0;  931.00;    2.2;   83.00;    5.2;   -0.7;   -1.2;eor
       3379;20180307;   10;  12.9;   4.1;    9;   0.0;   0;    3.900;   0;   7.7;   6.4;  937.40;    5.9;   70.00;    9.4;    3.6;    1.7;eor
       3379;20180308;   10;  10.7;   3.6;    9;   0.0;   0;    6.500;   0;   6.2;   5.1;  945.70;    6.8;   54.00;   11.5;    3.3;    1.5;eor
       3379;20180309;   10;  12.0;   2.9;    9;   0.0;   6;    0.700;   0;   7.8;   5.7;  948.10;    9.6;   48.00;   13.0;    3.8;    2.2;eor
       3379;20180310;   10;   6.5;   2.0;    9;   1.5;   6;    0.100;   0;   7.8;   7.7;  946.20;   10.5;   61.00;   15.3;    6.4;    4.0;eor
       3379;20180311;   10;   7.3;   2.4;    9;   7.0;   6;    2.600;   0;   7.1;   8.1;  938.40;   10.8;   64.00;   17.0;    6.0;    2.2;eor
       3379;20180312;   10;  16.6;   4.5;    9;   1.4;   6;    4.300;   0;   7.0;   8.7;  937.20;    9.5;   74.00;   13.3;    7.2;    4.3;eor
       3379;20180313;   10;  17.4;   6.5;    9;   2.3;   6;    5.700;   0;   7.1;   6.7;  945.50;    8.0;   63.00;   11.6;    5.4;    4.3;eor
       3379;20180314;   10;  10.4;   2.9;    9;   1.5;   6;    4.100;   0;   5.0;   7.2;  949.70;    5.3;   82.00;    9.7;    2.4;    0.3;eor
       3379;20180315;   10;   9.2;   3.2;    9;   2.7;   6;    4.800;   0;   6.7;   7.0;  939.20;    6.0;   76.00;   11.9;    0.4;   -0.8;eor
       3379;20180316;   10;  12.9;   3.3;    9;   0.2;   6;    3.500;   0;   6.8;   7.9;  940.90;    7.8;   75.00;   12.1;    3.8;    1.3;eor
       3379;20180317;   10;  13.6;   3.5;    9;   5.2;   8;    0.500;   0;   7.9;   6.6;  936.60;    2.3;   91.00;    4.7;   -0.8;   -1.4;eor
       3379;20180318;   10;  10.8;   4.6;    9;   0.0;   8;    0.000;   3;   8.0;   4.0;  940.30;   -2.4;   77.00;   -0.7;   -3.7;   -3.8;eor
       3379;20180319;   10;   8.1;   2.8;    9;   1.4;   8;    0.000;   0;   7.5;   3.6;  945.90;   -3.7;   77.00;   -2.4;   -4.8;   -5.1;eor
       3379;20180320;   10;   6.8;   2.2;    9;   1.1;   8;    4.600;   2;   7.4;   3.4;  952.40;   -2.6;   69.00;    0.9;   -5.8;   -8.2;eor
       3379;20180321;   10;   6.6;   2.0;    9;   0.1;   8;    1.600;   1;   6.2;   4.1;  961.70;   -0.8;   73.00;    2.1;   -2.5;   -5.5;eor
       3379;20180322;   10;  12.6;   3.2;    9;   1.6;   8;    6.800;   0;   5.9;   3.9;  956.20;   -0.2;   66.00;    4.8;   -4.7;   -6.6;eor
       3379;20180323;   10;   6.7;   2.5;    9;   0.2;   8;    0.100;   0;   7.8;   6.0;  946.70;    2.7;   81.00;    5.6;    0.0;   -0.5;eor
       3379;20180324;   10;  11.0;   3.4;    9;   0.0;   0;   11.500;   0;   5.0;   5.5;  940.70;    4.5;   67.00;    9.8;   -0.1;   -2.4;eor
       3379;20180325;   10;   7.8;   1.6;    9;   0.0;   0;   11.400;   0;   4.4;   5.6;  944.50;    6.1;   63.00;   13.2;   -1.2;   -4.3;eor
       3379;20180326;   10;   6.5;   2.1;    9;   1.1;   8;    0.200;   0;   7.8;   6.5;  950.70;    5.7;   71.00;    8.7;    3.6;    1.2;eor
       3379;20180327;   10;   8.9;   2.5;    9;   3.0;   8;    4.600;   0;   7.1;   6.1;  952.40;    5.7;   68.00;   10.1;    2.2;    1.0;eor
       3379;20180328;   10;  15.2;   4.4;    9;   6.8;   6;    1.000;   0;   7.8;   8.7;  945.20;    8.3;   80.00;   11.3;    3.7;    2.9;eor
       3379;20180329;   10;  15.3;   3.4;    9;   0.0;   6;    1.200;   0;   7.3;   6.8;  946.30;    6.7;   70.00;   10.2;    3.0;    0.0;eor
       3379;20180330;   10;  12.0;   3.3;    9;   0.2;   6;    5.700;   0;   6.2;   7.3;  942.00;    8.4;   68.00;   14.6;    1.7;   -1.3;eor
       3379;20180331;   10;  10.2;   3.3;    9;   0.8;   6;    0.200;   0;   7.9;   7.3;  938.50;    6.3;   77.00;    9.2;    3.6;    3.0;eor
       3379;20180401;   10;  21.5;   6.1;    9;   0.9;   6;    1.300;   0;   7.6;   6.7;  947.20;    5.5;   75.00;    9.0;    3.6;    2.6;eor
       3379;20180402;   10;   7.0;   2.5;    9;   0.0;   6;   10.000;   0;   5.8;   5.5;  949.90;    9.5;   51.00;   16.5;    1.9;   -1.6;eor
       3379;20180403;   10;  12.6;   2.7;    9;   0.0;   6;    8.000;   0;   8.0;   6.6;  946.20;   15.9;   38.00;   22.6;   10.0;    7.9;eor
       3379;20180404;   10;  18.1;   3.5;    9;   0.0;   6;    9.600;   0;   6.8;   7.1;  945.50;   15.4;   43.00;   23.3;    8.8;    5.7;eor
       3379;20180405;   10;  17.2;   5.0;    9;   2.3;   6;    6.900;   0;   5.2;   7.4;  953.10;   10.0;   61.00;   15.5;    6.0;    4.3;eor
       3379;20180406;   10;  10.3;   3.4;    9;   0.0;   0;   12.600;   0;   3.8;   6.4;  958.70;    8.6;   59.00;   14.5;    2.6;   -0.7;eor
       3379;20180407;   10;   8.1;   2.4;    9;   0.0;   0;   12.800;   0;   0.0;   7.0;  953.00;   11.8;   54.00;   20.6;    3.4;    0.3;eor
       3379;20180408;   10;   7.4;   2.1;    9;   0.0;   6;   12.100;   0;   0.6;   8.7;  948.20;   13.3;   60.00;   22.0;    4.6;    1.8;eor
       3379;20180409;   10;   7.1;   2.0;    9;   0.0;   0;    4.900;   0;   7.3;   7.4;  944.10;   15.7;   46.00;   24.0;    8.5;    5.7;eor
       3379;20180410;   10;   9.2;   2.5;    9;   0.3;   6;    4.600;   0;   7.3;   9.1;  942.50;   14.1;   57.00;   19.3;    9.7;    6.4;eor
       3379;20180411;   10;  10.4;   3.3;    9;   0.0;   0;   10.800;   0;   5.8;   9.3;  944.50;   14.3;   60.00;   19.5;    9.0;    6.8;eor
       3379;20180412;   10;   9.2;   3.7;    9;   0.0;   0;    6.900;   0;   6.9;   6.7;  939.90;   17.4;   35.00;   24.4;   12.2;    9.5;eor
       3379;20180413;   10;  19.9;   3.5;    9;   0.0;   0;    7.800;   0;   7.4;   7.7;  947.80;   13.3;   52.00;   19.2;    8.2;    5.1;eor
       3379;20180414;   10;  12.4;   2.4;    9;   0.0;   0;   11.500;   0;   5.3;   7.8;  957.40;   13.6;   53.00;   20.3;    6.6;    3.9;eor
       3379;20180415;   10;   6.3;   2.0;    9;   0.9;   6;    3.400;   0;   7.8;   9.2;  951.30;   14.0;   58.00;   19.2;    7.7;    5.0;eor
       3379;20180416;   10;   6.5;   2.5;    9;   2.5;   6;    0.200;   0;   7.7;  12.3;  954.00;   12.7;   84.00;   14.8;   11.5;    9.6;eor
